158.101.95.113,2086,2086,false,CF优选_日本_JP_NRT
131.186.63.35,2095,2095,false,CF优选_日本_JP_NRT
193.123.37.159,443,443,true,CF优选_德国_DE_FRA
158.101.146.160,8443,8443,true,CF优选_日本_JP_NRT
158.101.137.96,8880,8880,false,CF优选_日本_JP_NRT
131.186.63.184,8443,8443,true,CF优选_日本_JP_NRT
138.3.218.160,80,80,false,CF优选_日本_JP_NRT
158.101.155.115,2083,2083,true,CF优选_日本_JP_NRT
132.145.123.238,8880,8880,false,CF优选_日本_JP_NRT
131.186.34.244,2083,2083,true,CF优选_日本_JP_NRT
158.101.146.203,2052,2052,false,CF优选_日本_JP_NRT
143.47.231.135,443,443,true,CF优选_德国_DE_FRA
168.138.200.159,2053,2053,true,CF优选_日本_JP_NRT
158.101.143.49,2082,2082,false,CF优选_日本_JP_NRT
141.144.207.208,443,443,true,CF优选_德国_DE_FRA
158.101.147.4,80,80,false,CF优选_日本_JP_NRT
138.3.211.101,2083,2083,true,CF优选_日本_JP_NRT
131.186.41.82,2086,2086,false,CF优选_日本_JP_NRT
141.147.179.64,2083,2083,true,CF优选_日本_JP_NRT
158.101.158.238,2052,2052,false,CF优选_日本_JP_NRT
138.3.214.43,8080,8080,false,CF优选_日本_JP_NRT
132.145.120.103,80,80,false,CF优选_日本_JP_NRT
168.138.205.195,2086,2086,false,CF优选_日本_JP_NRT
158.101.69.144,2086,2086,false,CF优选_日本_JP_NRT
155.248.160.116,2086,2086,false,CF优选_日本_JP_NRT
132.145.127.21,8080,8080,false,CF优选_日本_JP_NRT
141.144.204.27,8443,443,true,CF优选_Europe__AMS
158.101.209.25,443,443,true,CF优选_德国_DE_FRA
152.70.99.218,8880,8880,false,CF优选_日本_JP_NRT
132.145.126.204,8080,8080,false,CF优选_日本_JP_NRT
141.147.189.242,2086,2086,false,CF优选_日本_JP_NRT
158.101.149.81,2096,2096,true,CF优选_日本_JP_NRT
155.248.162.160,8080,8080,false,CF优选_日本_JP_NRT
158.101.68.48,2095,2095,false,CF优选_日本_JP_NRT
132.145.122.95,8443,8443,true,CF优选_日本_JP_NRT
158.101.150.74,8880,8880,false,CF优选_日本_JP_NRT
131.186.44.38,2096,2096,true,CF优选_日本_JP_NRT
132.145.127.21,8443,8443,true,CF优选_日本_JP_NRT
131.186.63.184,2082,2082,false,CF优选_日本_JP_NRT
138.3.211.101,2052,2052,false,CF优选_日本_JP_NRT
158.101.65.24,2096,2096,true,CF优选_日本_JP_NRT
138.3.210.114,2083,2083,true,CF优选_日本_JP_NRT
158.101.137.74,2095,2095,false,CF优选_日本_JP_NRT
138.3.211.101,8443,8443,true,CF优选_日本_JP_NRT
168.138.206.68,8080,8080,false,CF优选_日本_JP_NRT
132.145.122.95,8880,8880,false,CF优选_日本_JP_NRT
152.70.103.145,2086,2086,false,CF优选_日本_JP_NRT
151.145.66.219,2052,2052,false,CF优选_日本_JP_NRT
158.101.150.74,2053,2053,true,CF优选_日本_JP_NRT
141.147.186.210,8080,8080,false,CF优选_日本_JP_NRT
141.144.243.135,443,443,true,CF优选_德国_DE_FRA
131.186.45.88,2052,2052,false,CF优选_日本_JP_NRT
138.3.214.43,80,80,false,CF优选_日本_JP_NRT
131.186.39.42,8080,8080,false,CF优选_日本_JP_NRT
132.145.114.4,2052,2052,false,CF优选_日本_JP_NRT
141.147.182.76,8443,8443,true,CF优选_日本_JP_NRT
158.101.149.122,2086,2086,false,CF优选_日本_JP_NRT
158.101.155.246,2083,2083,true,CF优选_日本_JP_NRT
141.147.169.131,2083,2083,true,CF优选_日本_JP_NRT
158.101.137.74,2082,2082,false,CF优选_日本_JP_NRT
132.145.121.34,2096,2096,true,CF优选_日本_JP_NRT
141.147.1.240,443,443,true,CF优选_德国_DE_FRA
155.248.160.83,2082,2082,false,CF优选_日本_JP_NRT
132.145.114.250,2086,2086,false,CF优选_日本_JP_NRT
131.186.61.45,2082,2082,false,CF优选_日本_JP_NRT
132.145.115.17,2052,2052,false,CF优选_日本_JP_NRT
132.145.120.115,2053,2053,true,CF优选_日本_JP_NRT
158.101.70.155,8443,8443,true,CF优选_日本_JP_NRT
